Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of cell motility (GO:2000146)	3/114	0.6165868072930627	0.7589241981192136	0	0	0.9466314140227183	0.4577494511696975	IFITM1;DNAI3;ADORA3
central nervous system development (GO:0007417)	7/268	0.6173150948656236	0.7594353043326587	0	0	0.9388930838716895	0.4528992055859116	CX3CR1;VCAN;HESX1;HAPLN3;PKD2;S100B;CDK5RAP3
positive regulation of cell migration (GO:0030335)	7/269	0.6212085625155874	0.7634958616832236	0	0	0.9352607678163481	0.4452668062472854	CCL7;CLEC7A;SEMA3D;SEMA3A;KIF20B;GTSE1;CCR2
negative regulation of transcription by RNA polymerase II (GO:0000122)	18/684	0.6254026529197199	0.7634958616832236	0	0	0.9451406713976547	0.44361083991991634	DLX1;FOXE1;STAT1;UHRF1;PLK1;FOXM1;PARP9;PARP15;AURKB;DLL4;IFI16;IFI27;ID1;HESX1;E2F1;ZNF724;HSF4;E2F8
acylglycerol catabolic process (GO:0046464)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	APOA2
cellular response to hydrogen peroxide (GO:0070301)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	IL6
regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	NOD2
regulation of T cell receptor signaling pathway (GO:0050856)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	GBP1
regulation of trans-synaptic signaling (GO:0099177)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	CX3CR1
intracellular pH reduction (GO:0051452)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	DMXL2
smoothened signaling pathway (GO:0007224)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	STIL
maturation of SSU-rRNA (GO:0030490)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	PWP2
negative regulation of epithelial cell migration (GO:0010633)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	DLL4
negative regulation of neurogenesis (GO:0050768)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	IL6
negative regulation of organelle assembly (GO:1902116)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	BRCA1
negative regulation of Ras protein signal transduction (GO:0046580)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	STMN1
peptidyl-tyrosine dephosphorylation (GO:0035335)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	PTPRO
positive regulation of cell cycle G1/S phase transition (GO:1902808)	1/35	0.6268700906546614	0.7634958616832236	0	0	1.0305266510936504	0.48127238476915735	FAM83D
regulation of BMP signaling pathway (GO:0030510)	2/76	0.6272194975267169	0.7634958616832236	0	0	0.9467279214114657	0.44160949801808447	DLX1;FSTL1
cell morphogenesis involved in neuron differentiation (GO:0048667)	2/76	0.6272194975267169	0.7634958616832236	0	0	0.9467279214114657	0.44160949801808447	PLPPR4;S100B
phospholipid metabolic process (GO:0006644)	2/76	0.6272194975267169	0.7634958616832236	0	0	0.9467279214114657	0.44160949801808447	PLPPR4;APOA2
positive regulation of growth (GO:0045927)	2/76	0.6272194975267169	0.7634958616832236	0	0	0.9467279214114657	0.44160949801808447	S100A9;S100A8
positive regulation of transcription by RNA polymerase II (GO:0045944)	24/908	0.627224753641659	0.7634958616832236	0	0	0.9489991563770228	0.44266098277845306	DLX1;STAT1;UHRF1;IFNB1;DDX58;ATAD2;NLRC5;NOD2;BRCA1;FOXM1;MEOX2;PKD2;CXCL10;PLSCR1;IL6;MUC1;IFI16;E2F1;MYBL2;TLR4;MYBL1;DLGAP5;LPIN3;E2F8
regulation of programmed cell death (GO:0043067)	5/194	0.6282504581081397	0.7640738998735239	0	0	0.9262145262145263	0.4305196770445218	CXCL10;STAT1;TNFRSF10C;BIRC5;JAK2
positive regulation of angiogenesis (GO:0045766)	3/116	0.6283295260707669	0.7640738998735239	0	0	0.9297806848787995	0.4320602765347211	S100A1;ITGB8;BRCA1
negative regulation of transcription, DNA-templated (GO:0045892)	25/948	0.6333148064112788	0.7697503608986785	0	0	0.9465647294507247	0.432379083978709	DLX1;FOXE1;UHRF1;BRCA1;FOXM1;AURKB;DLL4;MUC1;IFI16;HESX1;E2F1;ZNF724;HSF4;CD38;CAPN3;E2F8;STAT1;PLK1;PARP9;PARP15;CENPF;IFI27;ID1;DEPDC1;BIRC5
cellular response to UV (GO:0034644)	2/77	0.634322842862232	0.7698956445237344	0	0	0.9340566606389391	0.4251800123201532	CDC25A;AURKB
negative regulation of developmental process (GO:0051093)	2/77	0.634322842862232	0.7698956445237344	0	0	0.9340566606389391	0.4251800123201532	GRIN3A;FOXM1
organelle assembly (GO:0070925)	11/425	0.635606852263016	0.7698956445237344	0	0	0.929512112816141	0.421231710841376	PLK4;CENPE;ANLN;CENPF;NME8;KIF24;CAPN3;NEK2;CENPA;DLGAP5;CFAP44
aortic valve development (GO:0003176)	1/36	0.6372425615019203	0.7698956445237344	0	0	1.001031459515214	0.45106968932447605	DLL4
axonal transport (GO:0098930)	1/36	0.6372425615019203	0.7698956445237344	0	0	1.001031459515214	0.45106968932447605	KIF4A
regulation of embryonic development (GO:0045995)	1/36	0.6372425615019203	0.7698956445237344	0	0	1.001031459515214	0.45106968932447605	CDK1
regulation of osteoclast differentiation (GO:0045670)	1/36	0.6372425615019203	0.7698956445237344	0	0	1.001031459515214	0.45106968932447605	TLR4
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	1/36	0.6372425615019203	0.7698956445237344	0	0	1.001031459515214	0.45106968932447605	IFI16
telomere maintenance via telomere lengthening (GO:0010833)	1/36	0.6372425615019203	0.7698956445237344	0	0	1.001031459515214	0.45106968932447605	RAD51
membrane assembly (GO:0071709)	1/36	0.6372425615019203	0.7698956445237344	0	0	1.001031459515214	0.45106968932447605	EMP2
negative regulation of DNA metabolic process (GO:0051053)	1/36	0.6372425615019203	0.7698956445237344	0	0	1.001031459515214	0.45106968932447605	BLM
positive regulation of mitotic nuclear division (GO:0045840)	1/36	0.6372425615019203	0.7698956445237344	0	0	1.001031459515214	0.45106968932447605	DLGAP5
skeletal system development (GO:0001501)	4/158	0.6422122488085598	0.7751278187112268	0	0	0.909373747849247	0.4027038188583643	VCAN;PKDCC;ITGB8;HAPLN3
T cell receptor signaling pathway (GO:0050852)	4/158	0.6422122488085598	0.7751278187112268	0	0	0.909373747849247	0.4027038188583643	RNF31;THEMIS2;PDE4B;PRAM1
proton transmembrane transport (GO:1902600)	1/37	0.6473271964588746	0.7777250449211015	0	0	0.9731748896911352	0.4232370674284331	SLC46A1
anterograde axonal transport (GO:0008089)	1/37	0.6473271964588746	0.7777250449211015	0	0	0.9731748896911352	0.4232370674284331	KIF4A
regulation of actin cytoskeleton reorganization (GO:2000249)	1/37	0.6473271964588746	0.7777250449211015	0	0	0.9731748896911352	0.4232370674284331	STAP1
regulation of erythrocyte differentiation (GO:0045646)	1/37	0.6473271964588746	0.7777250449211015	0	0	0.9731748896911352	0.4232370674284331	STAT1
regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	1/37	0.6473271964588746	0.7777250449211015	0	0	0.9731748896911352	0.4232370674284331	P2RY6
glutamate receptor signaling pathway (GO:0007215)	1/37	0.6473271964588746	0.7777250449211015	0	0	0.9731748896911352	0.4232370674284331	GRIN3A
negative regulation of stress-activated MAPK cascade (GO:0032873)	1/37	0.6473271964588746	0.7777250449211015	0	0	0.9731748896911352	0.4232370674284331	FOXM1
positive regulation of calcium ion transport (GO:0051928)	1/37	0.6473271964588746	0.7777250449211015	0	0	0.9731748896911352	0.4232370674284331	CCL2
positive regulation of myeloid cell differentiation (GO:0045639)	1/37	0.6473271964588746	0.7777250449211015	0	0	0.9731748896911352	0.4232370674284331	STAT1
axon development (GO:0061564)	2/79	0.6482110638212972	0.7777250449211015	0	0	0.9097015100631737	0.39439101009520167	PLPPR4;S100B
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	2/79	0.6482110638212972	0.7777250449211015	0	0	0.9097015100631737	0.39439101009520167	CDC20;PLK1
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	2/79	0.6482110638212972	0.7777250449211015	0	0	0.9097015100631737	0.39439101009520167	PLK1;CDK5RAP3
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	2/80	0.6549968346160284	0.7841623987519635	0	0	0.8979923030555942	0.3799628818846035	TNFSF10;BRCA1
plasma membrane bounded cell projection assembly (GO:0120031)	7/278	0.6552462045066438	0.7841623987519635	0	0	0.9037762275432973	0.3820661847099923	PLK4;FGD4;NME8;PTPRO;KIF24;EMP2;CFAP44
actin-myosin filament sliding (GO:0033275)	1/38	0.6571319689458951	0.7841623987519635	0	0	0.9468240803980876	0.3975434192779766	MYBPC3
regulation of axon extension (GO:0030516)	1/38	0.6571319689458951	0.7841623987519635	0	0	0.9468240803980876	0.3975434192779766	SEMA3A
connective tissue development (GO:0061448)	1/38	0.6571319689458951	0.7841623987519635	0	0	0.9468240803980876	0.3975434192779766	ITGB8
sterol biosynthetic process (GO:0016126)	1/38	0.6571319689458951	0.7841623987519635	0	0	0.9468240803980876	0.3975434192779766	CH25H
mRNA destabilization (GO:0061157)	1/38	0.6571319689458951	0.7841623987519635	0	0	0.9468240803980876	0.3975434192779766	ZC3H12D
muscle filament sliding (GO:0030049)	1/38	0.6571319689458951	0.7841623987519635	0	0	0.9468240803980876	0.3975434192779766	MYBPC3
negative regulation of endothelial cell migration (GO:0010596)	1/38	0.6571319689458951	0.7841623987519635	0	0	0.9468240803980876	0.3975434192779766	DLL4
negative regulation of proteasomal protein catabolic process (GO:1901799)	1/38	0.6571319689458951	0.7841623987519635	0	0	0.9468240803980876	0.3975434192779766	LAMP3
positive regulation of signaling (GO:0023056)	1/38	0.6571319689458951	0.7841623987519635	0	0	0.9468240803980876	0.3975434192779766	CD80
regulation of cellular component biogenesis (GO:0044087)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	HJURP
cellular response to ketone (GO:1901655)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	ACOD1
regulation of ion transmembrane transporter activity (GO:0032412)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	FXYD6
regulation of nitric-oxide synthase activity (GO:0050999)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	S100A1
regulation of peptidyl-threonine phosphorylation (GO:0010799)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	PLK1
regulation of protein targeting to mitochondrion (GO:1903214)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	RNF31
negative regulation of cellular metabolic process (GO:0031324)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	BRCA1
negative regulation of protein secretion (GO:0050709)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	RSAD2
negative regulation of secretion by cell (GO:1903531)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	RSAD2
odontogenesis (GO:0042476)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	WNT6
phospholipid dephosphorylation (GO:0046839)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	PLPPR4
positive regulation of intracellular transport (GO:0032388)	1/39	0.666664631843341	0.7908696317124426	0	0	0.9218601558046742	0.3737849414720676	KIF20B
regulation of anatomical structure morphogenesis (GO:0022603)	3/123	0.6674520811381105	0.7914167882898613	0	0	0.8752264492753623	0.3538432705137062	IL6;STAT2;EMP2
positive regulation of cytoskeleton organization (GO:0051495)	2/82	0.6682543526356547	0.7919809767924271	0	0	0.8754520795660036	0.3528828363173392	PLK4;STAP1
glycoprotein biosynthetic process (GO:0009101)	2/83	0.6747273152599017	0.7971865764628808	0	0	0.8645993793673119	0.34017372691686426	FUT7;ST8SIA4
carboxylic acid metabolic process (GO:0019752)	1/40	0.6759327237362514	0.7971865764628808	0	0	0.8981764324724614	0.3517813344819822	CYP2J2
detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	1/40	0.6759327237362514	0.7971865764628808	0	0	0.8981764324724614	0.3517813344819822	RTP4
digestive tract development (GO:0048565)	1/40	0.6759327237362514	0.7971865764628808	0	0	0.8981764324724614	0.3517813344819822	PKDCC
regulation of sodium ion transmembrane transporter activity (GO:2000649)	1/40	0.6759327237362514	0.7971865764628808	0	0	0.8981764324724614	0.3517813344819822	FXYD6
ribosomal small subunit biogenesis (GO:0042274)	1/40	0.6759327237362514	0.7971865764628808	0	0	0.8981764324724614	0.3517813344819822	PWP2
sulfur compound catabolic process (GO:0044273)	1/40	0.6759327237362514	0.7971865764628808	0	0	0.8981764324724614	0.3517813344819822	VCAN
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/40	0.6759327237362514	0.7971865764628808	0	0	0.8981764324724614	0.3517813344819822	STAT1
positive regulation of catalytic activity (GO:0043085)	1/40	0.6759327237362514	0.7971865764628808	0	0	0.8981764324724614	0.3517813344819822	NOD2
positive regulation of wound healing (GO:0090303)	1/40	0.6759327237362514	0.7971865764628808	0	0	0.8981764324724614	0.3517813344819822	CLEC7A
cellular response to oxidative stress (GO:0034599)	3/125	0.6780619661154705	0.7993091981516675	0	0	0.8607893799002139	0.33443096299480995	PNPT1;CYBB;PKD2
regulation of cell development (GO:0060284)	1/41	0.684943574612559	0.8035169787282727	0	0	0.8756768953068592	0.3313726147446952	CX3CR1
regulation of protein dephosphorylation (GO:0035304)	1/41	0.684943574612559	0.8035169787282727	0	0	0.8756768953068592	0.3313726147446952	LILRB2
regulation of release of cytochrome c from mitochondria (GO:0090199)	1/41	0.684943574612559	0.8035169787282727	0	0	0.8756768953068592	0.3313726147446952	TNFSF10
regulation of response to DNA damage stimulus (GO:2001020)	1/41	0.684943574612559	0.8035169787282727	0	0	0.8756768953068592	0.3313726147446952	WDR76
regulation of viral transcription (GO:0046782)	1/41	0.684943574612559	0.8035169787282727	0	0	0.8756768953068592	0.3313726147446952	TRIM14
hexose metabolic process (GO:0019318)	1/41	0.684943574612559	0.8035169787282727	0	0	0.8756768953068592	0.3313726147446952	OAS1
sensory perception of bitter taste (GO:0050913)	1/41	0.684943574612559	0.8035169787282727	0	0	0.8756768953068592	0.3313726147446952	RTP4
JNK cascade (GO:0007254)	1/41	0.684943574612559	0.8035169787282727	0	0	0.8756768953068592	0.3313726147446952	NOD2
T cell differentiation (GO:0030217)	1/41	0.684943574612559	0.8035169787282727	0	0	0.8756768953068592	0.3313726147446952	DLL4
visual system development (GO:0150063)	1/41	0.684943574612559	0.8035169787282727	0	0	0.8756768953068592	0.3313726147446952	SCO2
positive regulation of protein catabolic process (GO:0045732)	2/85	0.6873650298942383	0.8059678890881692	0	0	0.8436785115144121	0.3162864590545872	AMER1;DTL
negative regulation of cellular amide metabolic process (GO:0034249)	2/86	0.6935312598353998	0.8094885331774908	0	0	0.8335916645139069	0.3050603425926709	EIF2AK2;TYMS
negative regulation of phosphorylation (GO:0042326)	2/86	0.6935312598353998	0.8094885331774908	0	0	0.8335916645139069	0.3050603425926709	STAP1;CDK5RAP3
ceramide biosynthetic process (GO:0046513)	1/42	0.6937043118202817	0.8094885331774908	0	0	0.8542748965395791	0.3124164221472142	ST8SIA4
regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	1/42	0.6937043118202817	0.8094885331774908	0	0	0.8542748965395791	0.3124164221472142	CDK5RAP3
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/42	0.6937043118202817	0.8094885331774908	0	0	0.8542748965395791	0.3124164221472142	VCAM1
histone H3 acetylation (GO:0043966)	1/42	0.6937043118202817	0.8094885331774908	0	0	0.8542748965395791	0.3124164221472142	BRCA2
negative regulation of protein catabolic process (GO:0042177)	1/42	0.6937043118202817	0.8094885331774908	0	0	0.8542748965395791	0.3124164221472142	CDK5RAP3
nucleic acid-templated transcription (GO:0097659)	1/42	0.6937043118202817	0.8094885331774908	0	0	0.8542748965395791	0.3124164221472142	E2F1
positive regulation of epithelial to mesenchymal transition (GO:0010718)	1/42	0.6937043118202817	0.8094885331774908	0	0	0.8542748965395791	0.3124164221472142	IL6
positive regulation of protein tyrosine kinase activity (GO:0061098)	1/42	0.6937043118202817	0.8094885331774908	0	0	0.8542748965395791	0.3124164221472142	STAP1
sodium ion transmembrane transport (GO:0035725)	2/87	0.6995967863954781	0.8158957116640044	0	0	0.823742155089884	0.29428281518810273	PKD2;SLC8A1
protein ubiquitination (GO:0016567)	13/525	0.7014593277624644	0.8158957116640044	0	0	0.8869385666512916	0.314501639591595	RNF31;DTX3L;UHRF1;UBE2C;PLK1;ISG15;BRCA1;HERC5;RNF213;TRIM14;DTL;TRIM22;HERC6
regulation of cell-cell adhesion (GO:0022407)	1/43	0.7022218656036444	0.8158957116640044	0	0	0.833892040570741	0.29478573714236894	FUT7
cellular response to glucose starvation (GO:0042149)	1/43	0.7022218656036444	0.8158957116640044	0	0	0.833892040570741	0.29478573714236894	IFI16
cellular response to retinoic acid (GO:0071300)	1/43	0.7022218656036444	0.8158957116640044	0	0	0.833892040570741	0.29478573714236894	WNT6
myofibril assembly (GO:0030239)	1/43	0.7022218656036444	0.8158957116640044	0	0	0.833892040570741	0.29478573714236894	CAPN3
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	1/43	0.7022218656036444	0.8158957116640044	0	0	0.833892040570741	0.29478573714236894	STAP1
positive regulation of neuron differentiation (GO:0045666)	1/43	0.7022218656036444	0.8158957116640044	0	0	0.833892040570741	0.29478573714236894	DLX1
